"Check","Severity","Excluded","Type","Description","Details"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(142.82 mm, 123.6831 mm): PTH pad 28 [unconnected-(U1-31_IOB15A-Pad28)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(77.74 mm, 126.88 mm): PTH pad 6 [/DATA_OE_FPGA] of J2;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(142.82 mm, 123.6831 mm): PTH pad 28 [unconnected-(U1-31_IOB15A-Pad28)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(142.82 mm, 123.6831 mm): PTH pad 28 [unconnected-(U1-31_IOB15A-Pad28)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(91.12 mm, 117.06 mm): PTH pad 2 [+3.3V] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(91.12 mm, 117.06 mm): PTH pad 2 [+3.3V] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(140.28 mm, 123.6831 mm): PTH pad 29 [unconnected-(U1-49_IOR24A-Pad29)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(140.28 mm, 123.6831 mm): PTH pad 29 [unconnected-(U1-49_IOR24A-Pad29)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(91.12 mm, 117.06 mm): PTH pad 2 [+3.3V] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(140.28 mm, 123.6831 mm): PTH pad 29 [unconnected-(U1-49_IOR24A-Pad29)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(91.12 mm, 117.06 mm): PTH pad 2 [+3.3V] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(140.28 mm, 123.6831 mm): PTH pad 29 [unconnected-(U1-49_IOR24A-Pad29)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(93.66 mm, 119.6 mm): PTH pad 3 [/IO_1] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(137.74 mm, 123.6831 mm): PTH pad 30 [unconnected-(U1-48_IOR24B-Pad30)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(93.66 mm, 119.6 mm): PTH pad 3 [/IO_1] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(137.74 mm, 123.6831 mm): PTH pad 30 [unconnected-(U1-48_IOR24B-Pad30)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(137.74 mm, 123.6831 mm): PTH pad 30 [unconnected-(U1-48_IOR24B-Pad30)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(93.66 mm, 119.6 mm): PTH pad 3 [/IO_1] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(137.74 mm, 123.6831 mm): PTH pad 30 [unconnected-(U1-48_IOR24B-Pad30)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(93.66 mm, 119.6 mm): PTH pad 3 [/IO_1] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(93.66 mm, 117.06 mm): PTH pad 4 [/IO_6] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(135.2 mm, 123.6831 mm): PTH pad 31 [/FPGA_VCC] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(93.66 mm, 117.06 mm): PTH pad 4 [/IO_6] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(135.2 mm, 123.6831 mm): PTH pad 31 [/FPGA_VCC] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(93.66 mm, 117.06 mm): PTH pad 4 [/IO_6] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(135.2 mm, 123.6831 mm): PTH pad 31 [/FPGA_VCC] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(93.66 mm, 117.06 mm): PTH pad 4 [/IO_6] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(135.2 mm, 123.6831 mm): PTH pad 31 [/FPGA_VCC] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(96.2 mm, 119.6 mm): PTH pad 5 [/IO_2] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(132.66 mm, 123.6831 mm): PTH pad 32 [unconnected-(U1-70_IOT41B-Pad32)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(96.2 mm, 119.6 mm): PTH pad 5 [/IO_2] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(132.66 mm, 123.6831 mm): PTH pad 32 [unconnected-(U1-70_IOT41B-Pad32)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(132.66 mm, 123.6831 mm): PTH pad 32 [unconnected-(U1-70_IOT41B-Pad32)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(96.2 mm, 119.6 mm): PTH pad 5 [/IO_2] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(132.66 mm, 123.6831 mm): PTH pad 32 [unconnected-(U1-70_IOT41B-Pad32)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(96.2 mm, 119.6 mm): PTH pad 5 [/IO_2] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(96.2 mm, 117.06 mm): PTH pad 6 [/IO_7] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(130.12 mm, 123.6831 mm): PTH pad 33 [unconnected-(U1-71_IOT41A-Pad33)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(96.2 mm, 117.06 mm): PTH pad 6 [/IO_7] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(130.12 mm, 123.6831 mm): PTH pad 33 [unconnected-(U1-71_IOT41A-Pad33)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(96.2 mm, 117.06 mm): PTH pad 6 [/IO_7] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(96.2 mm, 117.06 mm): PTH pad 6 [/IO_7] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(130.12 mm, 123.6831 mm): PTH pad 33 [unconnected-(U1-71_IOT41A-Pad33)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(130.12 mm, 123.6831 mm): PTH pad 33 [unconnected-(U1-71_IOT41A-Pad33)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(98.74 mm, 119.6 mm): PTH pad 7 [/IO_3] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(98.74 mm, 119.6 mm): PTH pad 7 [/IO_3] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(127.58 mm, 123.6831 mm): PTH pad 34 [unconnected-(U1-72_IOT39B-Pad34)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(127.58 mm, 123.6831 mm): PTH pad 34 [unconnected-(U1-72_IOT39B-Pad34)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(98.74 mm, 119.6 mm): PTH pad 7 [/IO_3] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(98.74 mm, 119.6 mm): PTH pad 7 [/IO_3] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(127.58 mm, 123.6831 mm): PTH pad 34 [unconnected-(U1-72_IOT39B-Pad34)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(127.58 mm, 123.6831 mm): PTH pad 34 [unconnected-(U1-72_IOT39B-Pad34)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(98.74 mm, 117.06 mm): PTH pad 8 [/IO_8] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(98.74 mm, 117.06 mm): PTH pad 8 [/IO_8] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(125.04 mm, 123.6831 mm): PTH pad 35 [unconnected-(U1-73_IOT39A-Pad35)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(125.04 mm, 123.6831 mm): PTH pad 35 [unconnected-(U1-73_IOT39A-Pad35)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(98.74 mm, 117.06 mm): PTH pad 8 [/IO_8] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(98.74 mm, 117.06 mm): PTH pad 8 [/IO_8] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(125.04 mm, 123.6831 mm): PTH pad 35 [unconnected-(U1-73_IOT39A-Pad35)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(125.04 mm, 123.6831 mm): PTH pad 35 [unconnected-(U1-73_IOT39A-Pad35)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(101.28 mm, 119.6 mm): PTH pad 9 [/IO_4] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(101.28 mm, 119.6 mm): PTH pad 9 [/IO_4] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(122.5 mm, 123.6831 mm): PTH pad 36 [unconnected-(U1-74_IOT38B-Pad36)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(122.5 mm, 123.6831 mm): PTH pad 36 [unconnected-(U1-74_IOT38B-Pad36)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(101.28 mm, 119.6 mm): PTH pad 9 [/IO_4] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(101.28 mm, 119.6 mm): PTH pad 9 [/IO_4] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(122.5 mm, 123.6831 mm): PTH pad 36 [unconnected-(U1-74_IOT38B-Pad36)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(101.28 mm, 117.06 mm): PTH pad 10 [/IO_9] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(122.5 mm, 123.6831 mm): PTH pad 36 [unconnected-(U1-74_IOT38B-Pad36)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(101.28 mm, 117.06 mm): PTH pad 10 [/IO_9] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(101.28 mm, 117.06 mm): PTH pad 10 [/IO_9] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(101.28 mm, 117.06 mm): PTH pad 10 [/IO_9] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
